dataTimestamp,familyLoadPower,familyLoadPowerStr,name,warningInfoData,inverterTemperature,inverterTemperatureUnit,batteryPower,batteryPowerStr,batteryCapacitySoc,psum,psumStr,iPv1,iPv2,iPv3,iPv4,uPv1,uPv2,uPv3,uPv4,timeStr,bypassLoadPower,bypassLoadPowerStr
1707850203345,0,kW,,512,31.8,℃,-3.387,kW,84,-0.067,kW,0,0,0,0,0,0,0,0,2024-02-14 3:50:03,,
1707850252401,0,kW,,512,31.8,℃,-3.386,kW,84,-0.068,kW,0,0,0,0,0,0,0,0,2024-02-14 3:50:52,,
1707850292029,0,kW,,512,31.8,℃,-3.422,kW,84,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 3:51:32,,
1707850503077,0,kW,,512,31.7,℃,-3.904,kW,83,-0.07,kW,0,0,0,0,0,0,0,0,2024-02-14 3:55:03,,
1707850591960,0,kW,,512,31.8,℃,-3.791,kW,83,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-14 3:56:31,,
1707850732457,0,kW,,512,31.9,℃,-3.79,kW,83,0.033,kW,0,0,0,0,0,0,0,0,2024-02-14 3:58:52,,
1707850803519,0,kW,,512,31.9,℃,-3.414,kW,83,0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:00:03,,
1707850851446,0,kW,,512,31.8,℃,-3.45,kW,83,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:00:51,,
1707850891993,0,kW,,512,31.8,℃,-3.524,kW,82,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-14 4:01:31,,
1707851103247,0,kW,,512,31.8,℃,-3.409,kW,82,0,kW,0,0,0,0,0,0,0,0,2024-02-14 4:05:03,,
1707851192033,0,kW,,512,31.7,℃,-3.407,kW,82,-0.072,kW,0,0,0,0,0,0,0,0,2024-02-14 4:06:32,,
1707851332629,0,kW,,512,31.7,℃,-3.406,kW,82,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-14 4:08:52,,
1707851403280,0,kW,,512,31.7,℃,-3.367,kW,82,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-14 4:10:03,,
1707851452640,0,kW,,512,31.7,℃,-3.441,kW,81,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-14 4:10:52,,
1707851492166,0,kW,,512,31.7,℃,-3.365,kW,81,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-14 4:11:32,,
1707851703320,0,kW,,512,31.7,℃,-3.399,kW,81,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-14 4:15:03,,
1707851791994,0,kW,,512,31.7,℃,-3.397,kW,80,-0.01,kW,0,0,0,0,0,0,0,0,2024-02-14 4:16:31,,
1707851932180,0,kW,,512,31.6,℃,-3.397,kW,80,-0.057,kW,0,0,0,0,0,0,0,0,2024-02-14 4:18:52,,
1707852003245,0,kW,,512,31.6,℃,-3.432,kW,80,0.003,kW,0,0,0,0,0,0,0,0,2024-02-14 4:20:03,,
1707852053023,0,kW,,512,31.6,℃,-3.616,kW,80,-0.007,kW,0,0,0,0,0,0,0,0,2024-02-14 4:20:53,,
1707852092027,0,kW,,512,31.7,℃,-3.614,kW,80,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:21:32,,
1707852303177,0,kW,,512,31.7,℃,-3.389,kW,79,-0.065,kW,0,0,0,0,0,0,0,0,2024-02-14 4:25:03,,
1707852392061,0,kW,,512,31.7,℃,-3.424,kW,79,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:26:32,,
1707852532250,0,kW,,512,31.7,℃,-3.386,kW,79,-0.066,kW,0,0,0,0,0,0,0,0,2024-02-14 4:28:52,,
1707852651954,0,kW,,512,31.7,℃,-3.272,kW,79,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 4:30:51,,
1707852691992,0,kW,,512,31.7,℃,-3.382,kW,78,-0.043,kW,0,0,0,0,0,0,0,0,2024-02-14 4:31:31,,
1707852904063,0,kW,,512,31.6,℃,-3.785,kW,78,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 4:35:04,,
1707852992027,0,kW,,512,31.6,℃,-3.34,kW,78,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-14 4:36:32,,
1707853133237,0,kW,,512,31.6,℃,-3.339,kW,78,-0.064,kW,0,0,0,0,0,0,0,0,2024-02-14 4:38:53,,
1707853203482,0,kW,,512,31.5,℃,-3.448,kW,77,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-14 4:40:03,,
1707853252431,0,kW,,512,31.5,℃,-3.447,kW,77,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-14 4:40:52,,
1707853292059,0,kW,,512,31.5,℃,-3.335,kW,77,-0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:41:32,,
1707853503208,0,kW,,512,31.5,℃,-3.589,kW,77,0.04,kW,0,0,0,0,0,0,0,0,2024-02-14 4:45:03,,
1707853591994,0,kW,,512,31.5,℃,-3.587,kW,76,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 4:46:31,,
1707853732283,0,kW,,512,31.5,℃,-3.55,kW,76,-0.068,kW,0,0,0,0,0,0,0,0,2024-02-14 4:48:52,,
1707853803449,0,kW,,512,31.6,℃,-3.4,kW,76,-0.002,kW,0,0,0,0,0,0,0,0,2024-02-14 4:50:03,,
1707853852506,0,kW,,512,31.5,℃,-3.399,kW,76,-0.073,kW,0,0,0,0,0,0,0,0,2024-02-14 4:50:52,,
1707853892129,0,kW,,512,31.5,℃,-3.067,kW,76,-0.014,kW,0,0,0,0,0,0,0,0,2024-02-14 4:51:32,,
1707854103180,0,kW,,512,30.9,℃,-2.476,kW,75,-0.005,kW,0,0,0,0,0,0,0,0,2024-02-14 4:55:03,,
1707854192060,0,kW,,512,30.5,℃,-2.144,kW,75,0.006,kW,0,0,0,0,0,0,0,0,2024-02-14 4:56:32,,
1707854332143,0,kW,,512,30.4,℃,-2.144,kW,75,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-14 4:58:52,,
1707854403424,0,kW,,512,30,℃,-2.033,kW,75,-0.069,kW,0,0,0,0,0,0,0,0,2024-02-14 5:00:03,,
1707854451343,0,kW,,512,29.6,℃,-2.107,kW,75,-0.046,kW,0,0,0,0,0,0,0,0,2024-02-14 5:00:51,,
1707854491989,0,kW,,512,29.3,℃,-1.812,kW,75,-0.308,kW,0,0,0,0,0,0,0,0,2024-02-14 5:01:31,,
1707854703341,0,kW,,512,28.5,℃,-1.59,kW,74,-0.026,kW,0,0,0,0,0,0,0,0,2024-02-14 5:05:03,,
1707854792025,0,kW,,512,28.2,℃,-1.479,kW,74,0.009,kW,0,0,0,0,0,0,0,0,2024-02-14 5:06:32,,
1707854932519,0,kW,,512,28.1,℃,-1.442,kW,74,-0.017,kW,0,0,0,0,0,0,0,0,2024-02-14 5:08:52,,
1707855003179,0,kW,,512,27.7,℃,-1.331,kW,74,-0.059,kW,0,0,0,0,0,0,0,0,2024-02-14 5:10:03,,
1707855052536,0,kW,,512,27.5,℃,-1.515,kW,74,-0.051,kW,0,0,0,0,0,0,0,0,2024-02-14 5:10:52,,
1707855092058,0,kW,,512,27.3,℃,-1.404,kW,74,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 5:11:32,,
1707855303208,0,kW,,512,26.7,℃,-1.109,kW,74,-0.008,kW,0,0,0,0,0,0,0,0,2024-02-14 5:15:03,,
1707855392095,0,kW,,512,26.5,℃,-1.294,kW,74,-0.05,kW,0,0,0,0,0,0,0,0,2024-02-14 5:16:32,,
1707855532278,0,kW,,512,26.4,℃,-1.33,kW,74,-0.102,kW,0,0,0,0,0,0,0,0,2024-02-14 5:18:52,,
1707855603345,0,kW,,512,26.2,℃,-0.998,kW,74,-0.196,kW,0,0,0,0,0,0,0,0,2024-02-14 5:20:03,,
1707855652428,0,kW,,512,26,℃,-0.592,kW,74,-0.032,kW,0,0,0,0,0,0,0,0,2024-02-14 5:20:52,,
1707855692035,0,kW,,512,25.8,℃,-1.035,kW,73,-0.009,kW,0,0,0,0,0,0,0,0,2024-02-14 5:21:32,,
1707855902973,0,kW,,512,25.4,℃,-1.035,kW,73,-0.021,kW,0,0,0,0,0,0,0,0,2024-02-14 5:25:02,,
1707855992062,0,kW,,512,25.2,℃,-0.592,kW,73,-0.185,kW,0,0,0,0,0,0,0,0,2024-02-14 5:26:32,,
1707856132144,0,kW,,512,25.2,℃,-0.924,kW,73,-0.092,kW,0,0,0,0,0,0,0,0,2024-02-14 5:28:52,,
1707856203413,0,kW,,512,25,℃,-0.37,kW,73,-0.122,kW,0,0,0,0,0,0,0,0,2024-02-14 5:30:03,,
1707856251643,0,kW,,512,24.7,℃,-0.148,kW,73,-0.078,kW,0,0,0,0,0,0,0,0,2024-02-14 5:30:51,,
1707856291989,0,kW,,512,24.6,℃,-0.259,kW,73,-0.055,kW,0,0,0,0,0,0,0,0,2024-02-14 5:31:31,,
1707856503139,0,kW,,512,24.6,℃,-1.108,kW,73,-0.045,kW,0,0,0,0,0,0,0,0,2024-02-14 5:35:03,,
1707856592023,0,kW,,512,24.6,℃,-1.034,kW,73,-0.067,kW,0,0,0,0,0,0,0,0,2024-02-14 5:36:32,,
1707856732516,0,kW,,512,24.5,℃,-1.329,kW,73,-0.084,kW,0,0,0,0,0,0,0,0,2024-02-14 5:38:52,,
1707856803076,0,kW,,512,24.3,℃,-0.074,kW,73,-0.043,kW,0,0,0,0,0,0,0,0,2024-02-14 5:40:03,,
1707856852219,0,kW,,512,24.2,℃,-0.591,kW,73,-0.003,kW,0,0,0,0,0,0,0,0,2024-02-14 5:40:52,,
1707856892057,0,kW,,512,24.1,℃,-0.37,kW,73,-0.063,kW,0,0,0,0,0,0,0,0,2024-02-14 5:41:32,,
1707857103315,0,kW,,512,24.1,℃,-0.074,kW,73,-0.566,kW,0,0,0,0,0,0,0,0,2024-02-14 5:45:03,,
1707857191989,0,kW,,512,23.9,℃,-0.554,kW,73,0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 5:46:31,,
1707857332481,0,kW,,512,23.9,℃,-0.517,kW,73,-0.388,kW,0,0,0,0,0,0,0,0,2024-02-14 5:48:52,,
1707857403345,0,kW,,512,23.7,℃,-0.85,kW,73,-0.012,kW,0,0,0,0,0,0,0,0,2024-02-14 5:50:03,,
1707857452291,0,kW,,512,23.7,℃,-0.591,kW,73,-0.043,kW,0,0,0,0,0,0,0,0,2024-02-14 5:50:52,,
1707857492022,0,kW,,512,23.6,℃,-0.739,kW,73,-0.069,kW,0,0,0,0,0,0,0,0,2024-02-14 5:51:32,,
1707857692936,0,kW,,512,23.5,℃,-0.111,kW,73,-0.051,kW,0,0,0,0,0,0,0,0,2024-02-14 5:54:52,,
1707857706962,0,kW,,512,23.4,℃,-0.296,kW,72,-0.309,kW,0,0,0,0,0,0,0,0,2024-02-14 5:55:06,,
1707857792059,0,kW,,512,23.3,℃,-0.443,kW,72,-0.186,kW,0,0,0,0,0,0,0,0,2024-02-14 5:56:32,,
1707857932447,0,kW,,512,23.3,℃,-0.997,kW,72,-0.08,kW,0,0,0,0,0,0,0,0,2024-02-14 5:58:52,,
1707858052675,0,kW,,512,23.2,℃,-0.296,kW,72,-0.021,kW,0,0,0,0,0,0,0,0,2024-02-14 6:00:52,,
1707858091990,0,kW,,512,23.2,℃,-1.255,kW,72,-0.033,kW,0,0,0,0,0,0,0,0,2024-02-14 6:01:31,,
1707858304470,0,kW,,512,23.1,℃,-0.554,kW,72,-0.079,kW,0,0,0,0,0,0,0,0,2024-02-14 6:05:04,,
1707858392022,0,kW,,512,23.1,℃,-0.775,kW,72,-0.081,kW,0,0,0,0,0,0,0,0,2024-02-14 6:06:32,,
1707858532519,0,kW,,512,23,℃,-0.185,kW,72,-0.082,kW,0,0,0,0,0,0,0,0,2024-02-14 6:08:52,,
1707858603479,0,kW,,512,22.9,℃,-0.628,kW,72,-0.06,kW,0,0,0,0,0,0,0,0,2024-02-14 6:10:03,,
1707858652426,0,kW,,512,22.9,℃,-0.369,kW,72,-0.048,kW,0,0,0,0,0,0,0,0,2024-02-14 6:10:52,,
1707858692054,0.105,kW,,512,22.9,℃,-0.037,kW,72,-0.05,kW,0,0,0,0,0,0,0,0,2024-02-14 6:11:32,,
1707858903308,0,kW,,512,22.8,℃,-0.037,kW,72,-0.036,kW,0,0,0,0,0,0,0,0,2024-02-14 6:15:03,,
1707858991991,0,kW,,512,22.7,℃,-0.775,kW,72,-0.056,kW,0,0,0,0,0,0,0,0,2024-02-14 6:16:31,,
1707859132174,0,kW,,512,22.7,℃,-0.369,kW,72,-0.004,kW,0,0,0,0,0,0,0,0,2024-02-14 6:18:52,,
1707859203345,0.109,kW,,512,22.7,℃,-0.111,kW,72,-0.019,kW,0,0,0,0,0,0,0,0,2024-02-14 6:20:03,,
1707859252596,0,kW,,512,22.7,℃,-0.738,kW,72,-0.079,kW,0,0,0,0,0,0,0,0,2024-02-14 6:20:52,,
1707859292122,0,kW,,512,22.7,℃,-0.886,kW,72,0.01,kW,0,0,0,0,0,0,0,0,2024-02-14 6:21:32,,
1707859503170,0,kW,,512,22.5,℃,-0.517,kW,72,-0.018,kW,0,0,0,0,0,0,0,0,2024-02-14 6:25:03,,
1707859592054,0,kW,,512,22.5,℃,-0.664,kW,72,-0.047,kW,0,0,0,0,0,0,0,0,2024-02-14 6:26:32,,
1707859732353,0.085,kW,,512,22.5,℃,-0.074,kW,72,-0.011,kW,0,0,0,0,0,0,0,0,2024-02-14 6:28:52,,
1707859803409,0,kW,,512,22.5,℃,-0.295,kW,72,-0.081,kW,0,0,0,0,0,0,0,0,2024-02-14 6:30:03,,
1707859852973,0.058,kW,,512,22.5,℃,-0.258,kW,72,-0.001,kW,0,0,0,0,0,0,0,0,2024-02-14 6:30:52,,
1707859891989,0,kW,,512,22.5,℃,-0.738,kW,72,-0.079,kW,0,0,0,0,0,0,0,0,2024-02-14 6:31:31,,
1707860103340,0,kW,,512,22.4,℃,-0.295,kW,72,-0.025,kW,0,0,0,0,50.4,51.5,53.9,58.2,2024-02-14 6:35:03,,
1707860192024,0,kW,,512,22.4,℃,-0.59,kW,71,-0.041,kW,0,0,0,0,68,70,73.6,79.1,2024-02-14 6:36:32,,
1707860332204,0,kW,,512,22.4,℃,-0.59,kW,71,-0.037,kW,0,0,0,0,75.1,77.4,81.4,87.4,2024-02-14 6:38:52,,
1707860403273,0,kW,,512,22.3,℃,0,kW,71,-0.142,kW,0,0,0,0,74.9,69.9,82.8,85.6,2024-02-14 6:40:03,,
1707860452324,0,kW,,512,22.2,℃,-0.148,kW,71,0.002,kW,0,0,0,0,74.9,55.3,90.8,73.3,2024-02-14 6:40:52,,
1707860492054,0,kW,,512,22.2,℃,-0.258,kW,71,-0.191,kW,0,0,0,0,104.2,110,129.5,149.5,2024-02-14 6:41:32,,
1707860702895,0,kW,,512,22.2,℃,-0.738,kW,71,-0.064,kW,0,0,0,0,186.3,178.2,201.1,195.1,2024-02-14 6:45:02,,
1707860791983,0,kW,,512,22.2,℃,-0.885,kW,71,-0.016,kW,0,0,0,0,142.3,61.5,158.2,221.1,2024-02-14 6:46:31,,
1707860932175,0,kW,,512,22.2,℃,-0.664,kW,71,-0.059,kW,0,0,0,0,126.2,223.6,219.9,191.8,2024-02-14 6:48:52,,
1707861003342,0.105,kW,,512,22.1,℃,-0.037,kW,71,0.001,kW,0,0,0,0,231.8,188.7,166,235.5,2024-02-14 6:50:03,,
1707861052596,0,kW,,512,22.1,℃,-0.885,kW,71,-0.1,kW,0,0,0,0,236.4,53.9,165.6,286.3,2024-02-14 6:50:52,,
1707861092023,0,kW,,512,22.1,℃,-0.59,kW,71,-0.028,kW,0,0,0,0,118.7,209.4,294.1,233.7,2024-02-14 6:51:32,,
1707861303169,0,kW,,512,22,℃,-0.701,kW,71,-0.087,kW,0,0,0,0,63.8,75.5,286.1,241.9,2024-02-14 6:55:03,,
1707861392054,0,kW,,512,22,℃,-0.332,kW,71,-0.054,kW,0,0,0,0,324.5,75.2,242.6,264.2,2024-02-14 6:56:32,,
1707861532141,0,kW,,512,22,℃,-0.737,kW,71,-0.063,kW,0,0,0,0,96.2,340.6,237.7,261.7,2024-02-14 6:58:52,,
1707861603509,0,kW,,512,22,℃,-0.148,kW,71,-0.12,kW,0,0,0,0,75.9,205,251.5,259.7,2024-02-14 7:00:03,,
1707861650409,0,kW,,512,22,℃,-0.111,kW,71,-0.017,kW,0,0,0,0,72.4,344.1,271.2,285.8,2024-02-14 7:00:50,,
1707861692094,0,kW,,512,22,℃,-0.516,kW,71,-0.001,kW,0,0,0,0,331.3,143.1,277.3,288.7,2024-02-14 7:01:32,,
1707861903137,0,kW,,512,22,℃,-0.7,kW,71,0.065,kW,0,0,0,0,172.2,173.7,285.6,292.7,2024-02-14 7:05:03,,
1707861992017,0,kW,,512,22,℃,-0.147,kW,71,-0.076,kW,0,0,0,0,360.5,359.2,361.3,363.2,2024-02-14 7:06:32,,
1707862132205,0,kW,,512,22,℃,-0.369,kW,71,-0.051,kW,0,0,0,0,287.8,173.9,280.5,282,2024-02-14 7:08:52,,
1707862203169,0,kW,,512,22,℃,-0.627,kW,71,-0.01,kW,0,0,0,0,285.8,287.7,289.4,290.6,2024-02-14 7:10:03,,
1707862256629,0,kW,,512,22,℃,-0.405,kW,71,0.004,kW,0,0,0,0,293.1,291,293.9,293.4,2024-02-14 7:10:56,,
1707862292156,0,kW,,512,22,℃,-0.037,kW,71,-0.062,kW,0,0,0,0,291.5,291.8,295,293.2,2024-02-14 7:11:32,,
1707862503201,0,kW,,512,21.9,℃,-0.516,kW,71,-0.049,kW,0,0,0,0,293.9,293.1,294.4,295.4,2024-02-14 7:15:03,,
1707862592189,0,kW,,512,21.9,℃,-0.074,kW,71,-0.009,kW,0,0,0,0,297.8,298.5,299.3,300.2,2024-02-14 7:16:32,,
1707862732479,0,kW,,512,21.9,℃,-0.369,kW,71,0.044,kW,0,0,0,0,304.3,299.1,300.9,304.8,2024-02-14 7:18:52,,
1707862803236,0,kW,,512,21.8,℃,0,kW,71,0.005,kW,0,0,0,0,298.8,298.2,299.2,301.1,2024-02-14 7:20:03,,
1707862852593,0,kW,,512,21.8,℃,0,kW,71,-0.048,kW,0,0,0,0,302.1,300.8,303.2,304.8,2024-02-14 7:20:52,,
1707862892118,0,kW,,512,21.9,℃,-0.184,kW,71,-0.072,kW,0,0,0,0,302,301.3,303,304.7,2024-02-14 7:21:32,,
1707863103172,0,kW,,512,21.8,℃,0,kW,71,-0.034,kW,0.1,0,0,0,303.9,303.5,305.2,306.8,2024-02-14 7:25:03,,
1707863192051,0,kW,,512,21.8,℃,0,kW,71,-0.088,kW,0.1,0,0,0,304.6,304.6,306.3,307.8,2024-02-14 7:26:32,,
1707863332347,0,kW,,512,21.8,℃,0,kW,71,-0.368,kW,0.1,0,0,0,304.8,304.6,306.5,307.8,2024-02-14 7:28:52,,
1707863403201,0,kW,,512,21.8,℃,-0.516,kW,71,-0.057,kW,0,0,0,0,382.6,304.7,384,386,2024-02-14 7:30:03,,
1707863450920,0,kW,,512,21.8,℃,0.037,kW,71,-0.005,kW,0.1,0.1,0.1,0.1,306,305.9,307.3,308.8,2024-02-14 7:30:50,,
1707863492085,0,kW,,512,21.8,℃,-0.405,kW,71,-0.011,kW,0.1,0.1,0.1,0.1,307.3,305.3,306.8,307.2,2024-02-14 7:31:32,,
1707863703033,0,kW,,512,21.8,℃,0.111,kW,71,-0.014,kW,0.1,0.1,0.1,0.1,307.5,307.2,309,310.4,2024-02-14 7:35:03,,
1707863792022,0,kW,,512,21.8,℃,0.111,kW,71,-0.021,kW,0.2,0.1,0.1,0.1,308.3,308.3,309.4,311,2024-02-14 7:36:32,,
1707863932611,0,kW,,512,21.8,℃,0.184,kW,71,-0.052,kW,0.2,0.1,0.2,0.1,308.3,307.9,309.6,310.9,2024-02-14 7:38:52,,
1707864003167,0,kW,,512,21.8,℃,0.221,kW,71,-0.013,kW,0.2,0.1,0.2,0.1,310,309.6,310.8,312.4,2024-02-14 7:40:03,,
1707864052422,0,kW,,512,21.8,℃,0.258,kW,71,-0.061,kW,0.2,0.2,0.2,0.2,320,309.6,310.8,312.3,2024-02-14 7:40:52,,
1707864092049,0,kW,,512,21.7,℃,0.148,kW,71,-0.006,kW,0.2,0.2,0.2,0.2,341.8,309.8,311.1,312.2,2024-02-14 7:41:32,,
1707864303200,0,kW,,512,21.8,℃,0.406,kW,71,-0.227,kW,0.3,0.3,0.3,0.3,343.8,328.4,350.6,335.7,2024-02-14 7:45:03,,
1707864392083,0,kW,,512,21.7,℃,0.48,kW,71,-0.012,kW,0.4,0.3,0.3,0.3,346,336.8,346.4,347.3,2024-02-14 7:46:32,,
1707864532478,0,kW,,512,21.8,℃,0.443,kW,71,-0.064,kW,0.4,0.3,0.3,0.3,346,346.8,340.3,349.6,2024-02-14 7:48:52,,
1707864603644,0,kW,,512,21.7,℃,0.48,kW,71,-0.002,kW,0.4,0.3,0.4,0.3,339.6,330.6,344.1,341.8,2024-02-14 7:50:03,,
1707864652285,0,kW,,512,21.7,℃,0.406,kW,71,-0.006,kW,0.4,0.4,0.4,0.4,341.7,334.8,340.5,349.8,2024-02-14 7:50:52,,
1707864692013,0,kW,,512,21.7,℃,0.517,kW,71,-0.007,kW,0.5,0.4,0.4,0.4,341.9,332.8,346.4,347.6,2024-02-14 7:51:32,,
1707864903270,0,kW,,512,21.8,℃,0.554,kW,71,-0.056,kW,0.6,0.5,0.5,0.5,349.9,341,346.6,347.7,2024-02-14 7:55:03,,
1707864992048,0,kW,,512,21.8,℃,0.851,kW,71,-0.007,kW,0.7,0.6,0.6,0.6,341.9,343,340.5,345.4,2024-02-14 7:56:32,,
1707865133578,0,kW,,512,21.8,℃,0.999,kW,71,-0.062,kW,0.7,0.7,0.7,0.7,360.3,332.1,346.3,335.5,2024-02-14 7:58:53,,
1707865203198,0,kW,,512,21.8,℃,0.999,kW,71,-0.096,kW,0.8,0.7,0.7,0.7,354,330.7,344.3,345.6,2024-02-14 8:00:03,,
1707865251226,0,kW,,512,21.8,℃,0.962,kW,71,-0.043,kW,0.8,0.8,0.8,0.8,354,338.9,344.6,333.3,2024-02-14 8:00:51,,
1707865292084,0,kW,,512,21.8,℃,1.185,kW,71,-0.024,kW,0.8,0.8,0.9,0.8,362,352.7,342.4,351.6,2024-02-14 8:01:32,,
1707865503130,0,kW,,512,21.8,℃,1.409,kW,71,-0.005,kW,1.1,1.1,1.2,1.1,365.8,350.7,344.2,353.5,2024-02-14 8:05:03,,
1707865592014,0,kW,,512,21.8,℃,1.818,kW,71,-0.032,kW,1.4,1.3,1.4,1.3,344,350.7,348.2,349.9,2024-02-14 8:06:32,,
1707865732199,0,kW,,512,21.9,℃,2.004,kW,71,-0.034,kW,1.6,1.5,1.5,1.5,344.1,349.1,358.4,351.6,2024-02-14 8:08:52,,
1707865852729,0,kW,,512,22.4,℃,0.333,kW,71,-0.272,kW,1.3,1.2,1.3,1.2,346.3,347.5,341.2,354.4,2024-02-14 8:10:52,,
1707865892048,0,kW,,512,22.7,℃,0.63,kW,71,-0.66,kW,1.4,1.3,1.4,1.3,345.7,351.4,348.6,341.1,2024-02-14 8:11:32,,
1707866105553,0,kW,,512,23.7,℃,0.148,kW,72,-0.067,kW,1.4,1.3,1.3,1.3,340.6,353.1,350.4,344.2,2024-02-14 8:15:05,,
1707866192091,0,kW,,512,23.8,℃,0.704,kW,72,-0.045,kW,1.3,1.2,1.3,1.2,345.2,347.8,346,347.3,2024-02-14 8:16:32,,
1707866332371,0,kW,,512,23.7,℃,0.407,kW,72,-0.004,kW,1.3,1.1,1.2,1.2,347.8,346.3,349,341.8,2024-02-14 8:18:52,,
1707866403236,0,kW,,512,23.8,℃,0.259,kW,72,-0.01,kW,1.1,0.9,1,0.9,335.9,336.9,347.1,343.6,2024-02-14 8:20:03,,
1707866453009,0.108,kW,,512,23.8,℃,0,kW,72,-0.041,kW,0.7,0.9,0.9,0.9,352.6,298.6,307.7,311.2,2024-02-14 8:20:53,,
1707866492013,0,kW,,512,23.8,℃,0.037,kW,72,-0.021,kW,0.9,0.8,0.8,0.8,340.1,329.1,335.1,335.6,2024-02-14 8:21:32,,
1707866703678,0,kW,,512,23.8,℃,-0.074,kW,72,-0.044,kW,0.8,0.7,0.8,0.8,346.2,341.4,330.3,335.4,2024-02-14 8:25:03,,
1707866792045,0,kW,,512,23.9,℃,-0.37,kW,72,-0.017,kW,0.9,0.7,0.8,0.7,332.1,343.3,336.8,346.1,2024-02-14 8:26:32,,
1707866932746,0,kW,,512,23.9,℃,0,kW,72,0.014,kW,0.9,0.7,0.8,0.8,332,345.6,339.1,335.5,2024-02-14 8:28:52,,
1707867003610,0,kW,,512,23.9,℃,0,kW,72,-0.012,kW,0.8,0.7,0.8,0.7,333.7,346.5,332.6,337.5,2024-02-14 8:30:03,,
1707867051739,0,kW,,512,23.9,℃,0,kW,72,-0.02,kW,0.8,0.7,0.8,0.7,340.3,345.7,332.6,334.3,2024-02-14 8:30:51,,
1707867092088,0,kW,,512,23.9,℃,-0.148,kW,72,-0.069,kW,0.8,0.7,0.8,0.7,340.1,345.6,334.2,339.5,2024-02-14 8:31:32,,
1707867303334,0,kW,,512,24,℃,0,kW,72,-0.029,kW,0.8,0.7,0.7,0.7,325.4,342,344,346.4,2024-02-14 8:35:03,,
1707867392016,0,kW,,512,24,℃,-0.037,kW,72,-0.121,kW,0.8,0.6,0.7,0.7,336.4,342.1,336,341.6,2024-02-14 8:36:32,,
1707867532506,0,kW,,512,24,℃,0,kW,72,-0.016,kW,0.8,0.6,0.7,0.7,326,337.4,334.9,333.2,2024-02-14 8:38:52,,
1707867604601,0,kW,,512,24,℃,-0.074,kW,72,-0.066,kW,0.7,0.6,0.7,0.6,341.7,337.8,336,345.1,2024-02-14 8:40:04,,
1707867653236,0,kW,,512,24,℃,0,kW,72,-0.031,kW,0.7,0.6,0.7,0.7,329.5,339.1,335.2,335.5,2024-02-14 8:40:53,,
1707867692053,0,kW,,512,24,℃,0,kW,72,0.164,kW,0.7,0.6,0.7,0.7,346.3,342.4,337.6,338.8,2024-02-14 8:41:32,,
1707867903197,0,kW,,512,23.5,℃,0.815,kW,72,-0.003,kW,0.8,0.7,0.7,0.7,338,343,332.4,333.6,2024-02-14 8:45:03,,
1707867992080,0,kW,,512,23.3,℃,0.852,kW,72,-0.067,kW,0.8,0.7,0.8,0.7,336.6,343.5,336.5,333.5,2024-02-14 8:46:32,,
1707868132474,0,kW,,512,23.3,℃,1.038,kW,72,-0.055,kW,0.8,0.7,0.8,0.8,337.9,338.7,332.3,329.6,2024-02-14 8:48:52,,
1707868203435,0,kW,,512,23.1,℃,1.113,kW,72,-0.303,kW,0.9,0.7,0.8,0.8,338,346.8,336.6,337.6,2024-02-14 8:50:03,,
1707868252485,0,kW,,512,23,℃,1.076,kW,72,-0.005,kW,0.9,0.8,0.8,0.8,335.9,339.9,339.7,338.5,2024-02-14 8:50:52,,
1707868292015,0,kW,,512,22.9,℃,1.076,kW,72,-0.001,kW,1,0.8,0.9,0.9,330,342.5,336.6,329.6,2024-02-14 8:51:32,,
1707868503163,0,kW,,512,22.8,℃,1.188,kW,73,-0.005,kW,1,0.8,0.9,0.9,331.8,340.3,338.6,335.7,2024-02-14 8:55:03,,
1707868592044,0,kW,,512,22.8,℃,1.151,kW,73,-0.063,kW,0.9,0.8,0.9,0.8,338.1,343,336.4,337.6,2024-02-14 8:56:32,,
1707868732437,0,kW,,512,22.8,℃,1.151,kW,73,-0.057,kW,0.9,0.8,0.9,0.8,336,344.9,342.3,335.7,2024-02-14 8:58:52,,
